internal_id,annotator,policy,Paris Agreement,Green New Deal,Executive action,Emergency declaration,(De)regulation and laws,Renewable energy,Emission reduction,Oil and gas industry,Other climate policy
1763,3,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,0,1,1,1,1
1763,17,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,0,1,1,1,1
1764,3,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
1764,17,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
1765,3,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,1,1,1,1,1
1765,17,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,1,1,1,1,1
1768,3,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Other climate policy']",0,0,1,0,1,1,1,0,1
1768,17,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction']",0,0,1,0,1,1,1,0,0
1770,3,"['Green New Deal', 'Executive action', 'Oil and gas industry', 'Other climate policy']",0,1,1,0,0,0,0,1,1
1770,17,"['Green New Deal', 'Executive action', 'Oil and gas industry', 'Other climate policy']",0,1,1,0,0,0,0,1,1
1771,3,"['Green New Deal', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,1,0,0,1,1,1,0
1771,17,"['Green New Deal', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,1,1,0,0,1,1,1,0
1773,3,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
1773,17,"['Executive action', 'Renewable energy', 'Other climate policy']",0,0,1,0,0,1,0,0,1
1774,3,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1774,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1779,3,"['Renewable energy', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",0,0,0,0,0,1,1,1,1
1779,17,"['Renewable energy', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",0,0,0,0,0,1,1,1,1
1780,3,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1780,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1781,3,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1781,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1784,3,"['Executive action', 'Renewable energy', 'Other climate policy']",0,0,1,0,0,1,0,0,1
1784,17,"['Executive action', 'Renewable energy', 'Other climate policy']",0,0,1,0,0,1,0,0,1
1785,3,"['Paris Agreement', 'Emission reduction', 'Oil and gas industry']",1,0,0,0,0,0,1,1,0
1785,17,"['Paris Agreement', 'Emission reduction']",1,0,0,0,0,0,1,0,0
1790,3,"['Executive action', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,0,0,0,1,1
1790,17,"['Executive action', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,0,0,0,1,1
1793,3,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
1793,17,"['Executive action', 'Emission reduction', 'Other climate policy']",0,0,1,0,0,0,1,0,1
1794,3,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1794,17,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1795,3,"['(De)regulation and laws', 'Renewable energy', 'Emission reduction']",0,0,0,0,1,1,1,0,0
1795,17,"['(De)regulation and laws', 'Emission reduction']",0,0,0,0,1,0,1,0,0
1798,3,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Other climate policy']",1,0,1,0,1,1,0,0,1
1798,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy']",1,0,1,0,1,1,0,0,0
1799,3,['Executive action'],0,0,1,0,0,0,0,0,0
1799,17,['Executive action'],0,0,1,0,0,0,0,0,0
1802,3,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1802,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1824,3,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
1824,17,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
1825,3,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1825,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1826,3,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1826,17,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1827,3,"['(De)regulation and laws', 'Other climate policy']",0,0,0,0,1,0,0,0,1
1827,17,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1831,3,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
1831,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
1836,3,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
1836,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1841,3,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
1841,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1843,3,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1843,17,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1847,3,['Paris Agreement'],1,0,0,0,0,0,0,0,0
1847,17,['Paris Agreement'],1,0,0,0,0,0,0,0,0
1850,3,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
1850,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1851,3,"['(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,0,0,0,1,1,0,1,0
1851,17,"['(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,0,0,0,1,1,0,1,0
1858,3,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
1858,17,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
1870,16,"['Paris Agreement', 'Executive action', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,0,1,1,0
1870,17,"['Paris Agreement', 'Executive action', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,0,1,1,0
1871,16,['Green New Deal'],0,1,0,0,0,0,0,0,0
1871,17,['Green New Deal'],0,1,0,0,0,0,0,0,0
1872,16,[],0,0,0,0,0,0,0,0,0
1872,17,[],0,0,0,0,0,0,0,0,0
1883,16,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1883,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1886,16,['Renewable energy'],0,0,0,0,0,1,0,0,0
1886,17,['Renewable energy'],0,0,0,0,0,1,0,0,0
1890,16,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1890,17,"['Executive action', 'Oil and gas industry']",0,0,1,0,0,0,0,1,0
1892,16,"['Executive action', '(De)regulation and laws', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,1,0,0,1,1
1892,17,"['Executive action', '(De)regulation and laws', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,1,0,0,1,1
1893,16,"['Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,0,0,0,1,1,1,0
1893,17,"['Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,0,0,0,1,1,1,0
1896,16,"['(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,0,0,0,1,1,0,1,0
1896,17,"['(De)regulation and laws', 'Renewable energy', 'Oil and gas industry']",0,0,0,0,1,1,0,1,0
1901,16,['Executive action'],0,0,1,0,0,0,0,0,0
1901,17,['Executive action'],0,0,1,0,0,0,0,0,0
1909,16,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Oil and gas industry']",1,0,1,0,0,1,0,1,0
1909,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Oil and gas industry']",1,0,1,0,0,1,0,1,0
1923,16,"['Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,0,0,0,1,1,1,0
1923,17,"['Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,0,0,0,1,1,1,0
1924,16,"['(De)regulation and laws', 'Renewable energy']",0,0,0,0,1,1,0,0,0
1924,17,"['(De)regulation and laws', 'Renewable energy']",0,0,0,0,1,1,0,0,0
1932,16,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1932,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1937,18,"['Green New Deal', 'Executive action', '(De)regulation and laws', 'Other climate policy']",0,1,1,0,1,0,0,0,1
1937,17,"['Green New Deal', 'Executive action', '(De)regulation and laws', 'Other climate policy']",0,1,1,0,1,0,0,0,1
1938,18,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1938,17,"['Paris Agreement', 'Executive action']",1,0,1,0,0,0,0,0,0
1942,18,"['Executive action', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,0,0,0,1,1
1942,17,"['Executive action', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,0,0,0,1,1
1946,18,"['Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,0,0,0,1,1,1,0
1946,17,"['Renewable energy', 'Emission reduction']",0,0,0,0,0,1,1,0,0
1952,18,"['Executive action', '(De)regulation and laws']",0,0,1,0,1,0,0,0,0
1952,17,"['Executive action', '(De)regulation and laws']",0,0,1,0,1,0,0,0,0
1953,18,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1953,17,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
1957,18,['Emission reduction'],0,0,0,0,0,0,1,0,0
1957,17,[],0,0,0,0,0,0,0,0,0
1960,18,['Oil and gas industry'],0,0,0,0,0,0,0,1,0
1960,17,['Oil and gas industry'],0,0,0,0,0,0,0,1,0
1965,18,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,1,1,1,0
1965,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,1,1,1,0
1968,18,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1968,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1969,18,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,1,1,1,1,0
1969,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,1,1,1,1,0
1970,18,[],0,0,0,0,0,0,0,0,0
1970,17,[],0,0,0,0,0,0,0,0,0
1971,18,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1971,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1972,18,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1972,17,"['Executive action', 'Emission reduction', 'Other climate policy']",0,0,1,0,0,0,1,0,1
1973,18,"['(De)regulation and laws', 'Emission reduction', 'Other climate policy']",0,0,0,0,1,0,1,0,1
1973,17,"['(De)regulation and laws', 'Emission reduction', 'Other climate policy']",0,0,0,0,1,0,1,0,1
1974,18,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
1974,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
1976,18,['Emission reduction'],0,0,0,0,0,0,1,0,0
1976,17,['Emission reduction'],0,0,0,0,0,0,1,0,0
1978,16,"['Paris Agreement', 'Renewable energy', 'Oil and gas industry']",1,0,0,0,0,1,0,1,0
1978,17,"['Paris Agreement', 'Renewable energy', 'Oil and gas industry']",1,0,0,0,0,1,0,1,0
1979,16,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Oil and gas industry']",1,0,1,0,1,0,0,1,0
1979,17,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,1,1,1,1,0
1980,16,"['Paris Agreement', 'Green New Deal', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction']",1,1,1,0,1,1,1,0,0
1980,17,"['Paris Agreement', 'Green New Deal', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction']",1,1,1,0,1,1,1,0,0
1981,16,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction']",1,0,1,0,1,1,1,0,0
1981,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction']",1,0,1,0,1,1,1,0,0
1984,16,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Oil and gas industry', 'Other climate policy']",1,0,1,0,1,0,0,1,1
1984,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Oil and gas industry', 'Other climate policy']",1,0,1,0,1,0,0,1,1
1985,16,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,1,1,1,0
1985,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,1,1,1,0
1986,16,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,1,1,1,1,0
1986,17,"['Paris Agreement', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,1,1,1,1,0
1987,16,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1987,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1991,16,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
1991,17,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
1992,3,"['Executive action', 'Renewable energy', 'Emission reduction']",0,0,1,0,0,1,1,0,0
1992,17,"['Executive action', 'Renewable energy', 'Emission reduction']",0,0,1,0,0,1,1,0,0
1994,3,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
1994,17,"['Executive action', 'Other climate policy']",0,0,1,0,0,0,0,0,1
1997,3,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,1,1,0,0,1,1,1,0
1997,17,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Renewable energy', 'Oil and gas industry']",1,1,1,0,0,1,0,1,0
1998,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1998,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1999,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
1999,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2000,3,"['Executive action', '(De)regulation and laws', 'Other climate policy']",0,0,1,0,1,0,0,0,1
2000,17,"['Executive action', '(De)regulation and laws']",0,0,1,0,1,0,0,0,0
2001,3,['Executive action'],0,0,1,0,0,0,0,0,0
2001,17,['Executive action'],0,0,1,0,0,0,0,0,0
2002,3,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,1,1,1,0
2002,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,1,1,1,0
2003,3,"['Paris Agreement', 'Executive action', 'Emission reduction', 'Other climate policy']",1,0,1,0,0,0,1,0,1
2003,17,"['Paris Agreement', 'Executive action', 'Emission reduction', 'Other climate policy']",1,0,1,0,0,0,1,0,1
2004,3,"['Paris Agreement', 'Renewable energy', 'Emission reduction']",1,0,0,0,0,1,1,0,0
2004,17,"['Paris Agreement', 'Renewable energy', 'Emission reduction']",1,0,0,0,0,1,1,0,0
2005,3,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
2005,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
2006,3,"['Executive action', 'Emergency declaration', 'Renewable energy', 'Emission reduction']",0,0,1,1,0,1,1,0,0
2006,17,"['Executive action', 'Emergency declaration', 'Renewable energy', 'Emission reduction']",0,0,1,1,0,1,1,0,0
2007,3,"['Green New Deal', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Other climate policy']",0,1,1,0,1,1,0,0,1
2007,17,"['Green New Deal', 'Executive action', '(De)regulation and laws', 'Renewable energy', 'Other climate policy']",0,1,1,0,1,1,0,0,1
2009,3,['Executive action'],0,0,1,0,0,0,0,0,0
2009,17,['Executive action'],0,0,1,0,0,0,0,0,0
2013,3,[],0,0,0,0,0,0,0,0,0
2013,17,[],0,0,0,0,0,0,0,0,0
2015,3,"['Green New Deal', 'Executive action', 'Oil and gas industry']",0,1,1,0,0,0,0,1,0
2015,17,"['Green New Deal', 'Executive action', 'Oil and gas industry']",0,1,1,0,0,0,0,1,0
2016,3,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
2016,17,"['Paris Agreement', 'Executive action', 'Oil and gas industry']",1,0,1,0,0,0,0,1,0
2018,3,"['Green New Deal', 'Executive action', 'Emission reduction']",0,1,1,0,0,0,1,0,0
2018,17,"['Green New Deal', 'Executive action', 'Emission reduction']",0,1,1,0,0,0,1,0,0
2019,3,['Executive action'],0,0,1,0,0,0,0,0,0
2019,17,['Executive action'],0,0,1,0,0,0,0,0,0
2020,3,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,1,1,0,0,1,1,1,0
2020,17,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Emission reduction', 'Oil and gas industry']",1,1,1,0,0,0,1,1,0
2022,3,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
2022,17,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
2023,3,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
2023,17,"['Executive action', 'Renewable energy', 'Oil and gas industry']",0,0,1,0,0,1,0,1,0
2030,3,"['(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",0,0,0,0,1,0,1,1,0
2030,17,"['(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",0,0,0,0,1,0,1,1,0
2033,3,['Executive action'],0,0,1,0,0,0,0,0,0
2033,17,['Executive action'],0,0,1,0,0,0,0,0,0
2035,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2035,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2046,3,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
2046,17,"['Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,1,1,1,0
2047,3,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,1,1,1,1,1
2047,17,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry', 'Other climate policy']",0,0,1,0,1,1,1,1,1
2048,3,"['Green New Deal', 'Executive action', 'Emission reduction', 'Other climate policy']",0,1,1,0,0,0,1,0,1
2048,17,"['Green New Deal', 'Executive action', 'Emission reduction', 'Other climate policy']",0,1,1,0,0,0,1,0,1
2050,3,"['Executive action', '(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,1,0,1,1,0
2050,17,"['Executive action', '(De)regulation and laws', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,1,0,1,1,0
2051,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2051,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2053,3,['Executive action'],0,0,1,0,0,0,0,0,0
2053,17,['Executive action'],0,0,1,0,0,0,0,0,0
2057,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2057,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2059,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2059,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2060,3,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,1,1,1,0
2060,17,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",1,0,1,0,0,1,1,1,0
2062,3,"['Executive action', '(De)regulation and laws', 'Emission reduction', 'Other climate policy']",0,0,1,0,1,0,1,0,1
2062,17,"['Executive action', '(De)regulation and laws', 'Emission reduction', 'Other climate policy']",0,0,1,0,1,0,1,0,1
2063,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2063,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2064,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2064,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2065,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2065,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2066,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2066,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2067,3,"['Paris Agreement', 'Executive action', 'Renewable energy', 'Emission reduction']",1,0,1,0,0,1,1,0,0
2067,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2068,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2068,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2069,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2069,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2070,3,"['Executive action', 'Renewable energy']",0,0,1,0,0,1,0,0,0
2070,17,"['Executive action', 'Renewable energy']",0,0,1,0,0,1,0,0,0
2072,3,"['Green New Deal', 'Executive action', '(De)regulation and laws', 'Oil and gas industry']",0,1,1,0,1,0,0,1,0
2072,17,"['Green New Deal', 'Executive action', '(De)regulation and laws', 'Oil and gas industry']",0,1,1,0,1,0,0,1,0
2073,3,"['(De)regulation and laws', 'Emission reduction', 'Other climate policy']",0,0,0,0,1,0,1,0,1
2073,17,"['(De)regulation and laws', 'Emission reduction', 'Other climate policy']",0,0,0,0,1,0,1,0,1
2074,3,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
2074,17,['(De)regulation and laws'],0,0,0,0,1,0,0,0,0
2076,3,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,1,1,1,1,0
2076,17,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,1,1,1,1,0
2077,3,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Emission reduction']",1,1,1,0,0,0,1,0,0
2077,17,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Emission reduction']",1,1,1,0,0,0,1,0,0
2078,3,"['Executive action', 'Renewable energy']",0,0,1,0,0,1,0,0,0
2078,17,"['Executive action', 'Renewable energy']",0,0,1,0,0,1,0,0,0
2079,3,"['Green New Deal', 'Executive action', 'Emission reduction']",0,1,1,0,0,0,1,0,0
2079,17,"['Green New Deal', 'Executive action', 'Emission reduction']",0,1,1,0,0,0,1,0,0
2081,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2081,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2083,3,['Executive action'],0,0,1,0,0,0,0,0,0
2083,17,['Executive action'],0,0,1,0,0,0,0,0,0
2084,3,"['Green New Deal', 'Oil and gas industry']",0,1,0,0,0,0,0,1,0
2084,17,['Green New Deal'],0,1,0,0,0,0,0,0,0
2085,3,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction']",0,0,1,0,1,1,1,0,0
2085,17,"['Executive action', '(De)regulation and laws', 'Renewable energy', 'Emission reduction']",0,0,1,0,1,1,1,0,0
2086,3,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
2086,17,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
2087,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2087,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2088,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2088,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2091,3,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
2091,17,"['Executive action', 'Emission reduction', 'Oil and gas industry']",0,0,1,0,0,0,1,1,0
2092,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2092,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2093,3,"['Executive action', 'Emission reduction', 'Other climate policy']",0,0,1,0,0,0,1,0,1
2093,17,"['Executive action', 'Emission reduction', 'Other climate policy']",0,0,1,0,0,0,1,0,1
2096,3,"['Executive action', 'Emission reduction', 'Other climate policy']",0,0,1,0,0,0,1,0,1
2096,17,"['Executive action', 'Emission reduction', 'Other climate policy']",0,0,1,0,0,0,1,0,1
2097,3,"['Green New Deal', 'Executive action', 'Emission reduction']",0,1,1,0,0,0,1,0,0
2097,17,"['Green New Deal', 'Executive action', 'Emission reduction']",0,1,1,0,0,0,1,0,0
2098,3,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Emission reduction']",1,1,1,0,0,0,1,0,0
2098,17,"['Paris Agreement', 'Green New Deal', 'Executive action', 'Emission reduction']",1,1,1,0,0,0,1,0,0
2099,3,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2099,17,"['Paris Agreement', 'Executive action', 'Emission reduction']",1,0,1,0,0,0,1,0,0
2100,3,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2100,17,"['Executive action', 'Emission reduction']",0,0,1,0,0,0,1,0,0
2102,3,"['Paris Agreement', 'Executive action', 'Emission reduction', 'Other climate policy']",1,0,1,0,0,0,1,0,1
2102,17,"['Paris Agreement', 'Executive action', 'Emission reduction', 'Other climate policy']",1,0,1,0,0,0,1,0,1
2104,3,"['Executive action', 'Renewable energy']",0,0,1,0,0,1,0,0,0
2104,17,"['Executive action', 'Renewable energy']",0,0,1,0,0,1,0,0,0
2108,3,"['Executive action', '(De)regulation and laws', 'Other climate policy']",0,0,1,0,1,0,0,0,1
