,internal_id,media_outlet,climate_change,attitude,policy
520,287,Fox,Neutral,Neutral,Neutral
521,287,Fox,Neutral,Neutral,Neutral
522,288,Fox,Neutral,Expresses climate concern,Debate
523,288,Fox,Neutral,Expresses climate concern,Debate
524,289,Fox,Neutral,Expresses climate concern,Neutral
525,289,Fox,Neutral,Expresses climate concern,Opposes
526,291,PBS,Neutral,Neutral,Does not mention
527,291,PBS,Neutral,Neutral,Does not mention
528,292,MSNBC,Acknowledges,Expresses climate concern,Does not mention
529,292,MSNBC,Acknowledges,Expresses climate concern,Does not mention
530,293,MSNBC,Neutral,Expresses opposition to climate concern,Does not mention
531,293,MSNBC,Neutral,Expresses opposition to climate concern,Does not mention
532,294,Fox,Neutral,Neutral,Does not mention
533,294,Fox,Neutral,Neutral,Does not mention
534,295,MSNBC,Neutral,Expresses climate concern,Does not mention
535,295,MSNBC,Neutral,Expresses climate concern,Does not mention
536,296,Fox,Acknowledges,Expresses climate concern,Opposes
537,296,Fox,Neutral,Expresses climate concern,Opposes
538,297,CNN,Acknowledges,Expresses climate concern,Does not mention
539,297,CNN,Acknowledges,Expresses climate concern,Does not mention
540,298,Fox,Neutral,Neutral,Does not mention
541,298,Fox,Acknowledges,Neutral,Does not mention
542,299,CNN,Acknowledges,Neutral,Does not mention
543,299,CNN,Neutral,Neutral,Does not mention
544,300,NBC,Neutral,Neutral,Does not mention
545,300,NBC,Neutral,Neutral,Does not mention
546,301,MSNBC,Neutral,Neutral,Does not mention
547,301,MSNBC,Neutral,Neutral,Does not mention
548,302,NBC,Neutral,Neutral,Does not mention
549,302,NBC,Neutral,Neutral,Does not mention
550,303,MSNBC,Acknowledges,Expresses climate concern,Does not mention
551,303,MSNBC,Neutral,Expresses climate concern,Does not mention
552,304,PBS,Neutral,Neutral,Does not mention
553,304,PBS,Neutral,Neutral,Does not mention
554,305,Fox,Neutral,Neutral,Opposes
555,305,Fox,Neutral,Neutral,Opposes
556,306,NBC,Neutral,Neutral,Does not mention
557,306,NBC,Neutral,Neutral,Does not mention
558,307,Fox,Neutral,Neutral,Neutral
559,307,Fox,Neutral,Neutral,Does not mention
560,308,NBC,Neutral,Neutral,Does not mention
561,308,NBC,Neutral,Neutral,Does not mention
562,310,Fox,Neutral,Expresses climate concern,Does not mention
563,310,Fox,Neutral,Neutral,Does not mention
564,311,Fox,Neutral,Neutral,Opposes
565,311,Fox,Neutral,Neutral,Does not mention
566,312,CNN,Neutral,Expresses climate concern,Does not mention
567,312,CNN,Neutral,Expresses climate concern,Does not mention
568,313,MSNBC,Neutral,Expresses climate concern,Does not mention
569,313,MSNBC,Neutral,Neutral,Does not mention
570,314,CNN,Acknowledges,Expresses climate concern,Does not mention
571,314,CNN,Acknowledges,Expresses climate concern,Does not mention
572,315,Fox,Neutral,Expresses climate concern,Does not mention
573,315,Fox,Neutral,Neutral,Does not mention
574,316,Fox,Neutral,Expresses opposition to climate concern,Opposes
575,316,Fox,Neutral,Neutral,Opposes
576,317,CNN,Neutral,Expresses climate concern,Does not mention
577,317,CNN,Neutral,Expresses climate concern,Does not mention
578,318,ABC,Neutral,Neutral,Does not mention
579,318,ABC,Neutral,Neutral,Does not mention
580,319,Fox,Neutral,Expresses opposition to climate concern,Opposes
581,319,Fox,Neutral,Neutral,Opposes
582,320,CNN,Neutral,Neutral,Does not mention
583,320,CNN,Neutral,Neutral,Does not mention
584,321,CNN,Neutral,Neutral,Does not mention
585,321,CNN,Neutral,Neutral,Does not mention
586,323,MSNBC,Neutral,Neutral,Does not mention
587,323,MSNBC,Neutral,Neutral,Does not mention
588,324,ABC,Neutral,Expresses climate concern,Does not mention
589,324,ABC,Neutral,Neutral,Does not mention
590,325,CNN,Neutral,Expresses climate concern,Does not mention
591,325,CNN,Neutral,Expresses climate concern,Does not mention
592,326,MSNBC,Neutral,Neutral,Does not mention
593,326,MSNBC,Neutral,Neutral,Does not mention
594,327,CNN,Neutral,Neutral,Does not mention
595,327,CNN,Neutral,Neutral,Does not mention
596,328,NBC,Neutral,Neutral,Does not mention
597,328,NBC,Neutral,Expresses climate concern,Does not mention
598,329,Fox,Neutral,Neutral,Does not mention
599,329,Fox,Neutral,Neutral,Does not mention
600,330,Fox,Neutral,Neutral,Does not mention
601,330,Fox,Neutral,Neutral,Does not mention
602,331,CNN,Neutral,Neutral,Does not mention
603,331,CNN,Neutral,Neutral,Does not mention
604,332,MSNBC,Acknowledges,Expresses climate concern,Supports
605,332,MSNBC,Acknowledges,Expresses climate concern,Supports
606,333,CNN,Acknowledges,Expresses climate concern,Supports
607,333,CNN,Acknowledges,Expresses climate concern,Supports
608,336,CNN,Neutral,Neutral,Does not mention
609,336,CNN,Neutral,Neutral,Does not mention
610,338,CNN,Acknowledges,Expresses climate concern,Does not mention
611,338,CNN,Neutral,Neutral,Does not mention
612,339,CNN,Neutral,Expresses climate concern,Does not mention
613,339,CNN,Neutral,Neutral,Does not mention
614,340,ABC,Neutral,Expresses climate concern,Does not mention
615,340,ABC,Neutral,Expresses climate concern,Does not mention
616,341,CNN,Neutral,Neutral,Does not mention
617,341,CNN,Neutral,Neutral,Does not mention
618,342,CNN,Neutral,Neutral,Does not mention
619,342,CNN,Neutral,Neutral,Does not mention
620,343,NBC,Neutral,Expresses climate concern,Does not mention
621,343,NBC,Neutral,Neutral,Does not mention
622,344,MSNBC,Neutral,Expresses climate concern,Does not mention
623,344,MSNBC,Neutral,Neutral,Does not mention
624,346,CNN,Neutral,Neutral,Does not mention
625,346,CNN,Neutral,Neutral,Does not mention
626,347,Fox,Denies,Expresses opposition to climate concern,Does not mention
627,347,Fox,Neutral,Expresses opposition to climate concern,Does not mention
628,348,CBS,Acknowledges,Expresses climate concern,Does not mention
629,348,CBS,Neutral,Expresses climate concern,Does not mention
630,349,CNN,Acknowledges,Expresses climate concern,Does not mention
631,349,CNN,Acknowledges,Expresses climate concern,Does not mention
632,350,MSNBC,Acknowledges,Expresses climate concern,Supports
633,350,MSNBC,Acknowledges,Expresses climate concern,Supports
634,351,Fox,Acknowledges,Expresses climate concern,Does not mention
635,351,Fox,Neutral,Expresses climate concern,Does not mention
636,352,CNN,Acknowledges,Expresses climate concern,Does not mention
637,352,CNN,Acknowledges,Neutral,Does not mention
638,353,PBS,Acknowledges,Expresses climate concern,Does not mention
639,353,PBS,Neutral,Neutral,Neutral
640,354,CNN,Neutral,Neutral,Does not mention
641,354,CNN,Neutral,Neutral,Does not mention
642,355,CNN,Neutral,Neutral,Does not mention
643,355,CNN,Neutral,Neutral,Does not mention
644,356,PBS,Neutral,Expresses climate concern,Does not mention
645,356,PBS,Neutral,Expresses climate concern,Does not mention
646,357,CNN,Acknowledges,Expresses climate concern,Does not mention
647,357,CNN,Acknowledges,Expresses climate concern,Does not mention
648,358,MSNBC,Acknowledges,Neutral,Does not mention
649,358,MSNBC,Acknowledges,Neutral,Does not mention
650,359,CNN,Neutral,Neutral,Does not mention
651,359,CNN,Neutral,Neutral,Does not mention
652,360,MSNBC,Acknowledges,Expresses climate concern,Does not mention
653,360,MSNBC,Neutral,Neutral,Does not mention
654,361,CNN,Acknowledges,Expresses climate concern,Does not mention
655,361,CNN,Acknowledges,Expresses climate concern,Does not mention
656,362,CNN,Neutral,Expresses climate concern,Does not mention
657,362,CNN,Neutral,Expresses climate concern,Does not mention
658,363,Fox,Neutral,Neutral,Does not mention
659,363,Fox,Neutral,Neutral,Does not mention
660,365,CBS,Acknowledges,Expresses climate concern,Does not mention
661,365,CBS,Acknowledges,Expresses climate concern,Does not mention
662,366,CBS,Acknowledges,Expresses climate concern,Does not mention
663,366,CBS,Acknowledges,Expresses climate concern,Does not mention
664,367,CNN,Acknowledges,Expresses climate concern,Does not mention
665,367,CNN,Acknowledges,Expresses climate concern,Does not mention
666,368,CNN,Acknowledges,Expresses climate concern,Supports
667,368,CNN,Acknowledges,Expresses climate concern,Supports
668,369,CNN,Acknowledges,Expresses climate concern,Does not mention
669,369,CNN,Acknowledges,Expresses climate concern,Does not mention
670,370,CNN,Acknowledges,Expresses climate concern,Does not mention
671,370,CNN,Acknowledges,Expresses climate concern,Does not mention
672,371,CNN,Acknowledges,Expresses climate concern,Does not mention
673,371,CNN,Acknowledges,Expresses climate concern,Does not mention
674,373,MSNBC,Acknowledges,Debate,Debate
675,373,MSNBC,Acknowledges,Debate,Debate
676,374,Fox,Acknowledges,Debate,Debate
677,374,Fox,Acknowledges,Debate,Debate
678,375,CNN,Acknowledges,Expresses climate concern,Does not mention
679,375,CNN,Acknowledges,Expresses climate concern,Does not mention
680,376,CNN,Acknowledges,Expresses climate concern,Does not mention
681,376,CNN,Acknowledges,Expresses climate concern,Does not mention
682,377,CNN,Neutral,Neutral,Does not mention
683,377,CNN,Neutral,Neutral,Does not mention
684,378,CNN,Acknowledges,Expresses climate concern,Does not mention
685,378,CNN,Acknowledges,Expresses climate concern,Does not mention
686,379,MSNBC,Acknowledges,Expresses climate concern,Supports
687,379,MSNBC,Acknowledges,Expresses climate concern,Supports
688,380,Fox,Neutral,Expresses opposition to climate concern,Neutral
689,380,Fox,Neutral,Expresses opposition to climate concern,Neutral
690,382,CNN,Neutral,Expresses climate concern,Neutral
691,382,CNN,Neutral,Expresses climate concern,Supports
692,383,Fox,Denies,Expresses opposition to climate concern,Opposes
693,383,Fox,Denies,Expresses opposition to climate concern,Opposes
694,384,CNN,Acknowledges,Expresses climate concern,Does not mention
695,384,CNN,Acknowledges,Expresses climate concern,Supports
696,385,ABC,Acknowledges,Expresses climate concern,Does not mention
697,385,ABC,Acknowledges,Expresses climate concern,Does not mention
698,386,MSNBC,Acknowledges,Expresses climate concern,Does not mention
699,386,MSNBC,Acknowledges,Expresses climate concern,Does not mention
700,387,CNN,Acknowledges,Expresses climate concern,Does not mention
701,387,CNN,Acknowledges,Expresses climate concern,Does not mention
702,388,CNN,Acknowledges,Expresses climate concern,Does not mention
703,388,CNN,Acknowledges,Expresses climate concern,Does not mention
704,389,CBS,Neutral,Expresses climate concern,Does not mention
705,389,CBS,Acknowledges,Expresses climate concern,Does not mention
706,390,CNN,Neutral,Neutral,Neutral
707,390,CNN,Neutral,Neutral,Neutral
708,391,CNN,Acknowledges,Expresses climate concern,Does not mention
709,391,CNN,Acknowledges,Expresses climate concern,Does not mention
710,392,CNN,Neutral,Neutral,Does not mention
711,392,CNN,Neutral,Neutral,Does not mention
712,393,Fox,Neutral,Neutral,Opposes
713,393,Fox,Neutral,Neutral,Opposes
714,394,CNN,Neutral,Neutral,Neutral
715,394,CNN,Neutral,Neutral,Neutral
716,395,Fox,Neutral,Neutral,Neutral
717,395,Fox,Neutral,Neutral,Neutral
718,396,CNN,Acknowledges,Expresses climate concern,Neutral
719,396,CNN,Acknowledges,Expresses climate concern,Neutral
720,397,MSNBC,Acknowledges,Expresses climate concern,Does not mention
721,397,MSNBC,Acknowledges,Expresses climate concern,Does not mention
722,399,CNN,Neutral,Neutral,Does not mention
723,399,CNN,Neutral,Neutral,Does not mention
724,400,CNN,Neutral,Neutral,Does not mention
725,400,CNN,Neutral,Neutral,Does not mention
726,401,CNN,Acknowledges,Expresses climate concern,Does not mention
727,401,CNN,Acknowledges,Expresses climate concern,Does not mention
728,402,CNN,Acknowledges,Expresses climate concern,Does not mention
729,402,CNN,Acknowledges,Expresses climate concern,Does not mention
730,404,Fox,Neutral,Neutral,Does not mention
731,404,Fox,Neutral,Expresses climate concern,Does not mention
732,405,CNN,Neutral,Neutral,Does not mention
733,405,CNN,Neutral,Neutral,Does not mention
734,406,CNN,Neutral,Neutral,Does not mention
735,406,CNN,Neutral,Neutral,Does not mention
736,407,CNN,Neutral,Expresses climate concern,Does not mention
737,407,CNN,Neutral,Expresses climate concern,Does not mention
738,408,Fox,Neutral,Neutral,Does not mention
739,408,Fox,Neutral,Neutral,Does not mention
740,409,CNN,Neutral,Expresses climate concern,Does not mention
741,409,CNN,Neutral,Expresses climate concern,Does not mention
742,410,CNN,Neutral,Expresses climate concern,Does not mention
743,410,CNN,Neutral,Expresses climate concern,Does not mention
744,411,Fox,Neutral,Neutral,Does not mention
745,411,Fox,Neutral,Neutral,Does not mention
746,412,CNN,Neutral,Neutral,Supports
747,412,CNN,Neutral,Neutral,Supports
748,413,CNN,Acknowledges,Expresses climate concern,Does not mention
749,413,CNN,Acknowledges,Expresses climate concern,Does not mention
750,415,CNN,Acknowledges,Expresses climate concern,Neutral
751,415,CNN,Acknowledges,Expresses climate concern,Does not mention
752,417,CNN,Neutral,Expresses climate concern,Does not mention
753,417,CNN,Neutral,Neutral,Does not mention
754,418,Fox,Neutral,Expresses opposition to climate concern,Does not mention
755,418,Fox,Neutral,Expresses opposition to climate concern,Does not mention
756,419,NBC,Acknowledges,Expresses climate concern,Does not mention
757,419,NBC,Acknowledges,Expresses climate concern,Does not mention
758,420,MSNBC,Acknowledges,Expresses climate concern,Does not mention
759,420,MSNBC,Acknowledges,Expresses climate concern,Does not mention
760,421,CNN,Neutral,Neutral,Does not mention
761,421,CNN,Neutral,Neutral,Does not mention
762,422,CBS,Neutral,Neutral,Does not mention
763,422,CBS,Neutral,Neutral,Does not mention
764,423,CNN,Neutral,Neutral,Does not mention
765,423,CNN,Neutral,Neutral,Does not mention
766,424,MSNBC,Neutral,Neutral,Does not mention
767,424,MSNBC,Neutral,Neutral,Does not mention
768,426,ABC,Neutral,Neutral,Does not mention
769,426,ABC,Neutral,Neutral,Does not mention
770,428,CNN,Acknowledges,Expresses climate concern,Supports
771,428,CNN,Acknowledges,Expresses climate concern,Does not mention
772,429,MSNBC,Acknowledges,Expresses climate concern,Does not mention
773,429,MSNBC,Acknowledges,Expresses climate concern,Does not mention
774,431,CNN,Acknowledges,Expresses climate concern,Supports
775,431,CNN,Acknowledges,Expresses climate concern,Does not mention
776,432,CNN,Acknowledges,Expresses climate concern,Does not mention
777,432,CNN,Acknowledges,Expresses climate concern,Does not mention
778,433,CNN,Acknowledges,Expresses climate concern,Supports
779,433,CNN,Acknowledges,Expresses climate concern,Supports
780,434,CNN,Acknowledges,Expresses climate concern,Does not mention
781,434,CNN,Acknowledges,Expresses climate concern,Does not mention
782,435,Fox,Denies,Expresses opposition to climate concern,Opposes
783,435,Fox,Denies,Expresses opposition to climate concern,Opposes
784,436,CBS,Neutral,Neutral,Does not mention
785,436,CBS,Neutral,Expresses climate concern,Does not mention
786,438,MSNBC,Acknowledges,Expresses climate concern,Does not mention
787,438,MSNBC,Neutral,Expresses climate concern,Does not mention
788,439,MSNBC,Acknowledges,Expresses climate concern,Does not mention
789,439,MSNBC,Acknowledges,Expresses climate concern,Does not mention
790,440,CBS,Neutral,Neutral,Does not mention
791,440,CBS,Neutral,Neutral,Does not mention
792,441,CBS,Neutral,Neutral,Does not mention
793,441,CBS,Acknowledges,Expresses climate concern,Does not mention
794,443,NBC,Acknowledges,Expresses climate concern,Supports
795,443,NBC,Acknowledges,Expresses climate concern,Supports
796,444,NBC,Acknowledges,Expresses climate concern,Supports
797,444,NBC,Acknowledges,Expresses climate concern,Supports
798,445,Fox,Acknowledges,Expresses opposition to climate concern,Does not mention
799,445,Fox,Denies,Expresses opposition to climate concern,Does not mention
800,446,CNN,Acknowledges,Expresses climate concern,Does not mention
801,446,CNN,Neutral,Expresses climate concern,Does not mention
802,447,CNN,Acknowledges,Expresses climate concern,Does not mention
803,447,CNN,Neutral,Expresses climate concern,Does not mention
804,448,ABC,Acknowledges,Expresses climate concern,Supports
805,448,ABC,Acknowledges,Expresses climate concern,Supports
806,449,ABC,Acknowledges,Expresses climate concern,Neutral
807,449,ABC,Acknowledges,Expresses climate concern,Supports
808,450,MSNBC,Neutral,Expresses climate concern,Does not mention
809,450,MSNBC,Neutral,Expresses climate concern,Does not mention
810,451,CBS,Acknowledges,Expresses climate concern,Supports
811,451,CBS,Acknowledges,Expresses climate concern,Supports
812,452,CBS,Acknowledges,Expresses climate concern,Supports
813,452,CBS,Acknowledges,Expresses climate concern,Supports
